timestamp,sensor,lux,kelvin,rgbR,rgbG,rgbB,rgbIR,movement,mEDI,R',G',B'
21-06-2023 08.20.43,New Button,450,4353,337,348,262,65,0,371,0.00481428427,0.00497142708,0.00374285602
21-06-2023 08.20.59,New Button,403,4408,298,313,236,67,0,320,0.00425714158,0.00447142723,0.00337142756
21-06-2023 08.21.14,New Button,419,4364,314,325,245,61,0,343,0.00448571294,0.00464285575,0.00349999895
21-06-2023 08.21.29,New Button,422,4360,317,328,247,58,0,346,0.00452857007,0.00468571288,0.0035285703700000002
21-06-2023 08.21.44,New Button,429,4358,321,332,250,59,0,352,0.00458571291,0.00474285572,0.0035714275
21-06-2023 08.22.00,New Button,422,4360,317,328,247,60,0,346,0.00452857007,0.00468571288,0.0035285703700000002
21-06-2023 08.22.15,New Button,379,4390,282,294,222,60,0,306,0.00402857022,0.0041999987400000004,0.0031714276200000002
21-06-2023 08.22.30,New Button,403,4408,298,313,236,57,0,320,0.00425714158,0.00447142723,0.00337142756
21-06-2023 08.22.46,New Button,430,4394,321,335,253,63,0,346,0.00458571291,0.00478571285,0.0036142846300000002
21-06-2023 08.23.01,New Button,398,4370,298,309,233,63,0,325,0.00425714158,0.00441428439,0.00332857043
21-06-2023 08.23.16,New Button,398,4370,298,309,233,63,0,325,0.00425714158,0.00441428439,0.00332857043
21-06-2023 08.23.32,New Button,387,4381,288,300,226,66,0,313,0.00411428448,0.004285713,0.00322857046
21-06-2023 08.23.47,New Button,403,4378,301,313,236,63,0,327,0.00429999871,0.00447142723,0.00337142756
21-06-2023 08.24.02,New Button,413,4331,311,319,240,63,0,345,0.00444285581,0.0045571414900000004,0.0034285704
21-06-2023 08.24.17,New Button,403,4408,298,313,236,65,0,320,0.00425714158,0.00447142723,0.00337142756
21-06-2023 08.24.33,New Button,411,4370,307,319,240,64,0,334,0.00438571297,0.0045571414900000004,0.0034285704
21-06-2023 08.24.48,New Button,430,4394,321,335,253,66,0,346,0.00458571291,0.00478571285,0.0036142846300000002
21-06-2023 08.25.03,New Button,403,4408,298,313,236,64,0,320,0.00425714158,0.00447142723,0.00337142756
21-06-2023 08.25.19,New Button,429,4331,324,332,250,59,0,359,0.00462857004,0.00474285572,0.0035714275
21-06-2023 08.25.34,New Button,411,4370,307,319,240,65,0,334,0.00438571297,0.0045571414900000004,0.0034285704
21-06-2023 08.25.49,New Button,442,4311,334,341,256,65,0,373,0.00477142714,0.00487142711,0.00365714176
21-06-2023 08.26.05,New Button,445,4357,334,345,260,67,0,366,0.00477142714,0.00492856995,0.0037142846
21-06-2023 08.26.20,New Button,403,4378,301,313,236,70,0,327,0.00429999871,0.00447142723,0.00337142756
21-06-2023 08.26.35,New Button,390,4376,291,303,228,68,0,315,0.00415714161,0.00432857013,0.0032571418800000002
21-06-2023 08.26.50,New Button,382,4386,285,297,224,67,0,308,0.00407142735,0.00424285587,0.00319999904
21-06-2023 08.27.06,New Button,411,4370,307,319,240,67,0,334,0.00438571297,0.0045571414900000004,0.0034285704
21-06-2023 08.27.21,New Button,419,4336,317,325,245,65,0,351,0.00452857007,0.00464285575,0.00349999895
21-06-2023 08.27.36,New Button,401,4634,282,316,240,108,2,279,0.00402857022,0.00451428436,0.0034285704
21-06-2023 08.27.52,New Button,468,4448,344,365,276,94,2,364,0.0049142842400000004,0.00521428415,0.00394285596
21-06-2023 08.28.07,New Button,385,4426,285,300,227,80,0,304,0.00407142735,0.004285713,0.00324285617
21-06-2023 08.28.22,New Button,257,4419,190,200,151,53,0,203,0.0027142849,0.002857142,0.00215714221
21-06-2023 08.28.38,New Button,349,4445,257,273,206,74,0,270,0.00367142747,0.00389999883,0.00294285626
21-06-2023 08.28.53,New Button,392,4492,285,306,232,78,0,297,0.00407142735,0.0043714272600000005,0.00331428472
21-06-2023 08.29.08,New Button,343,4421,254,267,202,63,0,272,0.00362857034,0.00381428457,0.00288571342
21-06-2023 08.29.23,New Button,351,4410,260,273,206,65,0,279,0.0037142846,0.00389999883,0.00294285626
21-06-2023 08.29.39,New Button,427,4408,317,332,251,76,0,341,0.00452857007,0.00474285572,0.00358571321
21-06-2023 08.29.54,New Button,385,4426,285,300,227,64,0,304,0.00407142735,0.004285713,0.00324285617
21-06-2023 08.30.09,New Button,398,4410,294,309,233,63,0,315,0.0041999987400000004,0.00441428439,0.00332857043
21-06-2023 08.30.25,New Button,142,4734,98,113,86,50,0,94,0.00139999958,0.00161428523,0.0012285710600000001
21-06-2023 08.30.40,New Button,186,4751,127,147,112,61,2,122,0.00181428517,0.0020999993700000002,0.00159999952
21-06-2023 08.30.55,New Button,183,4774,125,145,111,61,0,120,0.00178571375,0.00207142795,0.0015857138100000001
21-06-2023 08.31.10,New Button,179,4736,123,142,108,60,0,118,0.00175714233,0.00202857082,0.00154285668
21-06-2023 08.31.26,New Button,186,4751,127,147,112,61,0,122,0.00181428517,0.0020999993700000002,0.00159999952
21-06-2023 08.31.41,New Button,158,4686,111,126,96,49,0,107,0.0015857138100000001,0.00179999946,0.00137142816
21-06-2023 08.31.56,New Button,157,4712,109,124,95,49,0,106,0.00155714239,0.00177142804,0.00135714245
21-06-2023 08.32.12,New Button,191,4661,134,151,115,57,0,131,0.00191428514,0.00215714221,0.00164285665
21-06-2023 08.32.27,New Button,202,4664,142,160,122,58,0,139,0.00202857082,0.0022857136,0.00174285662
21-06-2023 08.32.42,New Button,166,4796,113,132,101,53,0,108,0.00161428523,0.00188571372,0.00144285671
21-06-2023 08.32.58,New Button,137,4755,94,109,83,49,0,90,0.00134285674,0.00155714239,0.00118571393
21-06-2023 08.33.13,New Button,132,4778,90,105,80,48,0,86,0.0012857139,0.00149999955,0.0011428568
21-06-2023 08.33.28,New Button,126,4456,92,98,74,36,1,97,0.00131428532,0.00139999958,0.00105714254
21-06-2023 08.33.43,New Button,124,4969,82,100,77,41,0,76,0.00117142822,0.001428571,0.00109999967
21-06-2023 08.33.59,New Button,140,4994,92,113,87,45,0,86,0.00131428532,0.00161428523,0.00124285677
21-06-2023 08.34.14,New Button,166,4737,115,132,101,53,0,111,0.00164285665,0.00188571372,0.00144285671
21-06-2023 08.34.29,New Button,149,4720,103,118,90,45,1,100,0.00147142813,0.00168571378,0.0012857139
21-06-2023 08.34.45,New Button,145,4748,101,116,89,44,0,96,0.00144285671,0.00165714236,0.0012714281900000001
21-06-2023 08.35.00,New Button,145,4748,101,116,89,49,2,96,0.00144285671,0.00165714236,0.0012714281900000001
21-06-2023 08.35.15,New Button,95,4407,72,75,57,33,1,76,0.00102857112,0.00107142825,0.0008142854700000001
21-06-2023 08.35.31,New Button,132,4816,89,105,80,43,0,84,0.0012714281900000001,0.00149999955,0.0011428568
21-06-2023 08.35.46,New Button,137,4685,96,109,83,41,0,93,0.00137142816,0.00155714239,0.00118571393
21-06-2023 08.36.01,New Button,145,4748,101,116,89,46,0,96,0.00144285671,0.00165714236,0.0012714281900000001
21-06-2023 08.36.16,New Button,145,4782,100,116,89,49,0,95,0.001428571,0.00165714236,0.0012714281900000001
21-06-2023 08.36.32,New Button,144,4773,98,114,87,46,0,94,0.00139999958,0.0016285709400000001,0.00124285677
21-06-2023 08.36.47,New Button,103,4409,77,81,61,35,0,81,0.00109999967,0.00115714251,0.00087142831
21-06-2023 08.37.02,New Button,132,4778,90,105,80,45,0,86,0.0012857139,0.00149999955,0.0011428568
21-06-2023 08.37.18,New Button,121,4618,85,95,72,39,1,84,0.00121428535,0.00135714245,0.00102857112
21-06-2023 08.37.33,New Button,140,4366,105,109,82,38,2,114,0.00149999955,0.00155714239,0.00117142822
21-06-2023 08.37.48,New Button,236,4799,161,188,144,84,2,153,0.00229999931,0.00268571348,0.00205714224
21-06-2023 08.38.04,New Button,286,4701,198,226,172,85,0,193,0.00282857058,0.00322857046,0.0024571421200000002
21-06-2023 08.38.19,New Button,184,5012,121,149,115,67,1,113,0.00172857091,0.00212857079,0.00164285665
21-06-2023 08.38.34,New Button,545,4278,417,421,316,65,4,472,0.00595714107,0.00601428391,0.00451428436
21-06-2023 08.38.49,New Button,215,4517,156,169,128,58,1,160,0.00222857076,0.00241428499,0.00182857088
21-06-2023 08.39.05,New Button,346,4626,245,273,208,105,0,243,0.00349999895,0.00389999883,0.00297142768
21-06-2023 08.39.20,New Button,32,4175,26,25,19,33,25,30,0.00037142846,0.00035714275,0.00027142849
21-06-2023 08.39.35,New Button,37,4385,28,29,22,36,1,30,0.00039999988,0.00041428559,0.00031428562
21-06-2023 08.39.51,New Button,37,4058,30,28,21,37,0,37,0.0004285713,0.00039999988,0.00029999991
21-06-2023 08.40.06,New Button,32,3931,27,24,18,34,8,36,0.00038571417,0.00034285704,0.00025714278
21-06-2023 08.40.21,New Button,375,4549,269,294,223,104,23,274,0.00384285599,0.0041999987400000004,0.00318571333
21-06-2023 08.40.37,New Button,503,4296,383,389,292,81,0,430,0.00547142693,0.00555714119,0.00417142732
21-06-2023 08.40.52,New Button,445,4384,331,345,260,102,0,359,0.0047285700100000005,0.00492856995,0.0037142846
21-06-2023 08.41.07,New Button,443,4564,317,348,264,122,0,321,0.00452857007,0.00497142708,0.00377142744
21-06-2023 08.41.22,New Button,432,4527,311,338,256,124,0,319,0.00444285581,0.00482856998,0.00365714176
21-06-2023 08.41.38,New Button,434,4564,311,341,259,122,0,315,0.00444285581,0.00487142711,0.00369999889
21-06-2023 08.41.53,New Button,432,4527,311,338,256,125,0,319,0.00444285581,0.00482856998,0.00365714176
21-06-2023 08.42.08,New Button,435,4522,314,341,258,126,0,322,0.00448571294,0.00487142711,0.00368571318
21-06-2023 08.42.24,New Button,367,4359,276,285,215,90,1,302,0.00394285596,0.00407142735,0.00307142765
21-06-2023 08.42.39,New Button,497,4330,376,385,290,95,0,417,0.00537142696,0.00549999835,0.0041428559
21-06-2023 08.42.54,New Button,502,4360,376,389,293,96,0,412,0.00537142696,0.00555714119,0.00418571303
21-06-2023 08.43.09,New Button,497,4330,376,385,290,97,0,417,0.00537142696,0.00549999835,0.0041428559
21-06-2023 08.43.25,New Button,430,4394,321,335,253,77,0,346,0.00458571291,0.00478571285,0.0036142846300000002
21-06-2023 08.43.40,New Button,414,4368,311,322,243,88,0,339,0.00444285581,0.00459999862,0.00347142753
21-06-2023 08.43.55,New Button,432,4354,324,335,252,86,0,355,0.00462857004,0.00478571285,0.00359999892
21-06-2023 08.44.11,New Button,403,4378,301,313,236,86,0,327,0.00429999871,0.00447142723,0.00337142756
21-06-2023 08.44.26,New Button,403,4378,301,313,236,84,0,327,0.00429999871,0.00447142723,0.00337142756
21-06-2023 08.44.41,New Button,424,4323,321,328,247,85,0,357,0.00458571291,0.00468571288,0.0035285703700000002
21-06-2023 08.44.57,New Button,442,4311,334,341,256,80,0,373,0.00477142714,0.00487142711,0.00365714176
21-06-2023 08.45.12,New Button,464,4278,355,358,269,81,0,403,0.00507142705,0.00511428418,0.00384285599
21-06-2023 08.45.27,New Button,194,4906,129,155,119,77,0,122,0.00184285659,0.00221428505,0.00169999949
21-06-2023 08.45.42,New Button,393,4415,291,306,231,94,0,311,0.00415714161,0.0043714272600000005,0.00329999901
21-06-2023 08.45.58,New Button,369,4445,272,288,218,89,0,288,0.0038857131200000002,0.00411428448,0.00311428478
21-06-2023 08.46.13,New Button,366,4436,269,285,215,87,0,285,0.00384285599,0.00407142735,0.00307142765
21-06-2023 08.46.28,New Button,314,4482,228,245,185,80,0,237,0.0032571418800000002,0.00349999895,0.00264285635
21-06-2023 08.46.44,New Button,358,4448,263,279,211,85,0,278,0.00375714173,0.00398571309,0.00301428481
21-06-2023 08.46.59,New Button,369,4445,272,288,218,88,0,288,0.0038857131200000002,0.00411428448,0.00311428478
21-06-2023 08.47.14,New Button,369,4445,272,288,218,88,0,288,0.0038857131200000002,0.00411428448,0.00311428478
21-06-2023 08.47.30,New Button,335,4470,245,262,198,84,0,256,0.00349999895,0.00374285602,0.00282857058
21-06-2023 08.47.45,New Button,382,4417,282,297,224,89,0,301,0.00402857022,0.00424285587,0.00319999904
21-06-2023 08.48.00,New Button,609,4400,452,473,357,105,0,487,0.00645714092,0.00675714083,0.00509999847
21-06-2023 08.48.15,New Button,181,4829,123,145,111,69,0,116,0.00175714233,0.00207142795,0.0015857138100000001
21-06-2023 08.48.31,New Button,358,4483,260,279,211,93,0,271,0.0037142846,0.00398571309,0.00301428481
21-06-2023 08.48.46,New Button,341,4457,251,267,202,83,0,263,0.00358571321,0.00381428457,0.00288571342
21-06-2023 08.49.01,New Button,354,4454,260,276,209,82,0,275,0.0037142846,0.00394285596,0.00298571339
21-06-2023 08.49.17,New Button,349,4445,257,273,206,82,0,270,0.00367142747,0.00389999883,0.00294285626
21-06-2023 08.49.32,New Button,362,4442,266,282,213,84,0,282,0.00379999886,0.00402857022,0.00304285623
21-06-2023 08.49.47,New Button,362,4408,269,282,213,84,0,288,0.00384285599,0.00402857022,0.00304285623
21-06-2023 08.50.03,New Button,362,4442,266,282,213,85,0,282,0.00379999886,0.00402857022,0.00304285623
21-06-2023 08.50.18,New Button,226,4586,161,178,135,85,0,161,0.00229999931,0.0025428563800000002,0.00192857085
21-06-2023 08.50.33,New Button,241,4483,175,188,142,85,0,182,0.00249999925,0.00268571348,0.00202857082
21-06-2023 08.50.48,New Button,200,4544,145,158,120,70,0,147,0.00207142795,0.00225714218,0.0017142852
21-06-2023 08.51.04,New Button,215,4517,156,169,128,72,0,160,0.00222857076,0.00241428499,0.00182857088
21-06-2023 08.51.19,New Button,215,4517,156,169,128,79,0,160,0.00222857076,0.00241428499,0.00182857088
21-06-2023 08.51.34,New Button,254,4431,188,198,150,69,0,200,0.00268571348,0.00282857058,0.0021428565
21-06-2023 08.51.50,New Button,170,4439,125,132,100,59,0,133,0.00178571375,0.00188571372,0.001428571
21-06-2023 08.52.05,New Button,358,4483,260,279,211,89,4,271,0.0037142846,0.00398571309,0.00301428481
21-06-2023 08.52.20,New Button,349,4496,254,273,207,94,0,264,0.00362857034,0.00389999883,0.00295714197
21-06-2023 08.52.36,New Button,346,4451,254,270,204,95,0,268,0.00362857034,0.0038571417,0.00291428484
21-06-2023 08.52.51,New Button,341,4457,251,267,202,93,0,263,0.00358571321,0.00381428457,0.00288571342
21-06-2023 08.53.06,New Button,346,4488,251,270,204,97,0,261,0.00358571321,0.0038571417,0.00291428484
21-06-2023 08.53.21,New Button,346,4488,251,270,204,97,0,261,0.00358571321,0.0038571417,0.00291428484
21-06-2023 08.53.37,New Button,341,4457,251,267,202,95,0,263,0.00358571321,0.00381428457,0.00288571342
21-06-2023 08.53.52,New Button,153,5363,94,126,98,91,0,94,0.00134285674,0.00179999946,0.00139999958
21-06-2023 08.54.07,New Button,187,4758,129,149,114,67,0,123,0.00184285659,0.00212857079,0.0016285709400000001
21-06-2023 08.54.23,New Button,189,4788,129,151,115,69,0,122,0.00184285659,0.00215714221,0.00164285665
21-06-2023 08.54.38,New Button,187,4758,129,149,114,68,0,123,0.00184285659,0.00212857079,0.0016285709400000001
21-06-2023 08.54.53,New Button,183,4949,121,147,113,74,0,113,0.00172857091,0.0020999993700000002,0.00161428523
21-06-2023 08.55.09,New Button,353,4489,257,276,209,95,0,267,0.00367142747,0.00394285596,0.00298571339
21-06-2023 08.55.24,New Button,377,4456,276,294,222,96,0,290,0.00394285596,0.0041999987400000004,0.0031714276200000002
21-06-2023 08.55.39,New Button,385,4426,285,300,227,95,0,304,0.00407142735,0.004285713,0.00324285617
21-06-2023 08.55.54,New Button,341,4494,248,267,202,98,0,257,0.00354285608,0.00381428457,0.00288571342
21-06-2023 08.56.10,New Button,411,4370,307,319,240,104,0,334,0.00438571297,0.0045571414900000004,0.0034285704
21-06-2023 08.56.25,New Button,413,4331,311,319,240,94,0,345,0.00444285581,0.0045571414900000004,0.0034285704
21-06-2023 08.56.40,New Button,390,4376,291,303,228,95,0,315,0.00415714161,0.00432857013,0.0032571418800000002
21-06-2023 08.56.56,New Button,351,4410,260,273,206,89,0,279,0.0037142846,0.00389999883,0.00294285626
21-06-2023 08.57.11,New Button,351,4410,260,273,206,89,0,279,0.0037142846,0.00389999883,0.00294285626
21-06-2023 08.57.26,New Button,393,4385,294,306,231,96,0,318,0.0041999987400000004,0.0043714272600000005,0.00329999901
21-06-2023 08.57.41,New Button,380,4464,279,297,225,103,0,293,0.00398571309,0.00424285587,0.00321428475
21-06-2023 08.57.57,New Button,370,4387,276,288,217,89,0,298,0.00394285596,0.00411428448,0.00309999907
21-06-2023 08.58.12,New Button,379,4390,282,294,222,92,0,306,0.00402857022,0.0041999987400000004,0.0031714276200000002
21-06-2023 08.58.27,New Button,354,4404,263,276,208,87,0,281,0.00375714173,0.00394285596,0.00297142768
21-06-2023 08.58.43,New Button,387,4381,288,300,226,92,0,313,0.00411428448,0.004285713,0.00322857046
21-06-2023 08.58.58,New Button,349,4445,257,273,206,87,0,270,0.00367142747,0.00389999883,0.00294285626
21-06-2023 08.59.13,New Button,370,4387,276,288,217,92,0,298,0.00394285596,0.00411428448,0.00309999907
21-06-2023 08.59.29,New Button,354,4404,263,276,208,89,0,281,0.00375714173,0.00394285596,0.00297142768
21-06-2023 08.59.44,New Button,346,4415,257,270,204,89,0,274,0.00367142747,0.0038571417,0.00291428484
21-06-2023 08.59.59,New Button,370,4387,276,288,217,89,0,298,0.00394285596,0.00411428448,0.00309999907
21-06-2023 09.00.14,New Button,346,4415,257,270,204,96,0,274,0.00367142747,0.0038571417,0.00291428484
21-06-2023 09.00.30,New Button,387,4350,291,300,226,97,0,320,0.00415714161,0.004285713,0.00322857046
21-06-2023 09.00.45,New Button,173,5032,113,140,108,68,0,106,0.00161428523,0.0019999994,0.00154285668
21-06-2023 09.01.00,New Button,358,4483,260,279,211,100,0,271,0.0037142846,0.00398571309,0.00301428481
21-06-2023 09.01.16,New Button,346,4415,257,270,204,90,0,274,0.00367142747,0.0038571417,0.00291428484
21-06-2023 09.01.31,New Button,385,4458,282,300,227,109,0,297,0.00402857022,0.004285713,0.00324285617
21-06-2023 09.01.46,New Button,476,4339,358,368,277,104,0,396,0.00511428418,0.00525714128,0.00395714167
21-06-2023 09.02.02,New Button,382,4417,282,297,224,100,0,301,0.00402857022,0.00424285587,0.00319999904
21-06-2023 09.02.17,New Button,374,4428,276,291,220,106,0,294,0.00394285596,0.00415714161,0.0031428562
21-06-2023 09.02.32,New Button,450,4353,337,348,262,102,0,371,0.00481428427,0.00497142708,0.00374285602
21-06-2023 09.02.47,New Button,429,4358,321,332,250,104,0,352,0.00458571291,0.00474285572,0.0035714275
21-06-2023 09.03.03,New Button,406,4416,301,316,239,107,0,323,0.00429999871,0.00451428436,0.00341428469
21-06-2023 09.03.18,New Button,419,4392,311,325,245,112,0,336,0.00444285581,0.00464285575,0.00349999895
21-06-2023 09.03.33,New Button,456,4348,344,354,267,103,0,378,0.0049142842400000004,0.00505714134,0.00381428457
21-06-2023 09.03.49,New Button,422,4613,298,332,252,106,0,297,0.00425714158,0.00474285572,0.00359999892
21-06-2023 09.04.04,New Button,345,4540,248,270,205,109,0,254,0.00354285608,0.0038571417,0.00292857055
21-06-2023 09.04.19,New Button,416,4505,301,325,246,114,0,312,0.00429999871,0.00464285575,0.00351428466
21-06-2023 09.04.35,New Button,393,4600,279,309,235,111,0,280,0.00398571309,0.00441428439,0.00335714185
21-06-2023 09.04.50,New Button,398,4607,282,313,238,114,0,282,0.00402857022,0.00447142723,0.00339999898
21-06-2023 09.05.05,New Button,576,4354,432,446,336,117,0,475,0.00617142672,0.00637142666,0.00479999856
21-06-2023 09.05.20,New Button,468,4299,355,361,271,100,0,399,0.00507142705,0.00515714131,0.00387142741
21-06-2023 09.05.36,New Button,544,4315,413,421,317,106,0,461,0.00589999823,0.00601428391,0.00452857007
21-06-2023 09.05.51,New Button,346,4415,257,270,204,90,0,274,0.00367142747,0.0038571417,0.00291428484
21-06-2023 09.06.06,New Button,383,4354,288,297,224,90,0,316,0.00411428448,0.00424285587,0.00319999904
21-06-2023 09.06.22,New Button,221,4750,152,176,134,84,0,146,0.00217142792,0.00251428496,0.00191428514
21-06-2023 09.06.37,New Button,500,4552,358,392,297,159,0,364,0.00511428418,0.00559999832,0.00424285587
21-06-2023 09.06.52,New Button,409,4472,298,319,241,114,0,312,0.00425714158,0.0045571414900000004,0.00344285611
21-06-2023 09.07.08,New Button,254,4608,180,200,152,85,0,180,0.0025714278,0.002857142,0.00217142792
21-06-2023 09.07.23,New Button,228,4719,158,181,138,84,0,153,0.00225714218,0.00258571351,0.00197142798
21-06-2023 09.07.38,New Button,270,4589,193,213,162,91,0,193,0.00275714203,0.00304285623,0.00231428502
21-06-2023 09.07.53,New Button,259,4597,183,203,154,89,0,184,0.00261428493,0.0028999991300000002,0.00219999934
21-06-2023 09.08.09,New Button,338,4517,245,265,201,105,0,252,0.00349999895,0.00378571315,0.00287142771
